tx	gene_id	Pd103	Pd105	Pd106	Pd11	Pd110	Pd112	Pd115	Pd119	Pd12	Pd120	Pd122	Pd123	Pd128	Pd13	Pd130	Pd134	Pd137	Pd14	Pd142	Pd143	Pd149	Pd15	Pd150	Pd152	Pd16	Pd17	Pd19	Pd2	Pd20	Pd21	Pd22	Pd23	Pd24	Pd25	Pd26	Pd27	Pd28	Pd29	Pd3	Pd30	Pd31	Pd32	Pd33	Pd34	Pd35	Pd36	Pd37	Pd38	Pd40	Pd43	Pd45	Pd46	Pd49	Pd5	Pd51	Pd52	Pd55	Pd56	Pd57	Pd58	Pd6	Pd63	Pd66	Pd69	Pd7	Pd72	Pd75	Pd77	Pd8	Pd80	Pd84	Pd86	Pd87	Pd9	Pd93	Pd95	Pd98
XM_015317104.1	LOC107064426	2456.814	2460.902	2459.609	2446.604	2454.853	2448.617	2450.622	2449.476	2445.774	2441.145	2433.191	2457.904	2454.702	2433.051	2461.014	2460.984	2467.25	2437.78	2457.094	2443.463	2459.454	2432.67	2476.177	2472.392	2450.941	2448.055	2434.063	2466.207	2444.639	2451.262	2454.156	2454.238	2457.166	2436.845	2442.82	2458.953	2469.671	2456.301	2447.85	2460.303	2440.598	2456.076	2444.344	2437.494	2430.68	2447.113	2443.028	2433.496	2451.811	2437.336	2445.124	2439.003	2445.157	2437.98	2435.429	2441.296	2435.3	2436.387	2429.218	2440.629	2448.483	2451.601	2439.482	2440.276	2448.835	2429.46	2470.21	2471.098	2450.184	2454.379	2458.892	2467.465	2467.833	2442.217	2462.396	2452.356	2456.64
XM_015317103.1	LOC107064426	3060.814	3064.902	3063.609	3050.604	3058.853	3052.617	3054.622	3053.476	3049.774	3045.145	3037.191	3061.904	3058.702	3037.051	3065.014	3064.984	3071.25	3041.78	3061.094	3047.463	3063.454	3036.67	3080.177	3076.392	3054.941	3052.055	3038.063	3070.207	3048.639	3055.262	3058.156	3058.238	3061.166	3040.845	3046.82	3062.953	3073.671	3060.301	3051.85	3064.303	3044.598	3060.076	3048.344	3041.494	3034.68	3051.113	3047.028	3037.496	3055.811	3041.336	3049.124	3043.003	3049.157	3041.98	3039.429	3045.296	3039.3	3040.387	3033.218	3044.629	3052.483	3055.601	3043.482	3044.276	3052.835	3033.46	3074.21	3075.098	3054.184	3058.379	3062.892	3071.465	3071.833	3046.217	3066.396	3056.356	3060.64
XM_015317128.1	LOC107064439	1130.814	1134.902	1133.609	1120.604	1128.853	1122.617	1124.622	1123.476	1119.774	1115.145	1107.191	1131.904	1128.702	1107.051	1135.014	1134.984	1141.25	1111.78	1131.094	1117.463	1133.454	1106.67	1150.177	1146.392	1124.941	1122.055	1108.063	1140.207	1118.639	1125.262	1128.156	1128.238	1131.166	1110.845	1116.82	1132.953	1143.671	1130.301	1121.85	1134.303	1114.598	1130.076	1118.344	1111.494	1104.68	1121.113	1117.028	1107.496	1125.811	1111.336	1119.124	1113.003	1119.157	1111.98	1109.429	1115.296	1109.3	1110.387	1103.218	1114.629	1122.483	1125.601	1113.482	1114.276	1122.835	1103.46	1144.21	1145.098	1124.184	1128.379	1132.892	1141.465	1141.833	1116.217	1136.396	1126.356	1130.64
XR_001475486.1	LOC107064454	453.947	458.04	456.734	443.793	452.037	445.849	447.953	446.669	442.936	438.333	430.499	455.268	452.26	430.344	458.552	458.092	464.693	434.991	454.269	440.613	456.652	429.908	473.314	469.552	448.202	445.231	431.358	463.31	441.861	448.468	451.35	451.393	454.365	434.063	440.032	456.073	466.814	453.426	445.044	457.495	437.933	453.313	441.57	434.712	428.034	444.388	440.21	430.714	448.993	434.603	442.362	436.328	442.355	435.291	432.785	438.527	432.689	434.017	426.765	438.064	445.754	449.572	436.867	437.57	446.083	426.809	467.312	468.162	447.366	451.525	456.036	464.586	464.988	439.386	459.579	449.561	453.824
XM_015317143.1	LOC107064449	1641.814	1645.902	1644.609	1631.604	1639.853	1633.617	1635.622	1634.476	1630.774	1626.145	1618.191	1642.904	1639.702	1618.051	1646.014	1645.984	1652.25	1622.78	1642.094	1628.463	1644.454	1617.67	1661.177	1657.392	1635.941	1633.055	1619.063	1651.207	1629.639	1636.262	1639.156	1639.238	1642.166	1621.845	1627.82	1643.953	1654.671	1641.301	1632.85	1645.303	1625.598	1641.076	1629.344	1622.494	1615.68	1632.113	1628.028	1618.496	1636.811	1622.336	1630.124	1624.003	1630.157	1622.98	1620.429	1626.296	1620.3	1621.387	1614.218	1625.629	1633.483	1636.601	1624.482	1625.276	1633.835	1614.46	1655.21	1656.098	1635.184	1639.379	1643.892	1652.465	1652.833	1627.217	1647.396	1637.356	1641.64
XM_015317142.1	LOC107064449	1591.814	1595.902	1594.609	1581.604	1589.853	1583.617	1585.622	1584.476	1580.774	1576.145	1568.191	1592.904	1589.702	1568.051	1596.014	1595.984	1602.25	1572.78	1592.094	1578.463	1594.454	1567.67	1611.177	1607.392	1585.941	1583.055	1569.063	1601.207	1579.639	1586.262	1589.156	1589.238	1592.166	1571.845	1577.82	1593.953	1604.671	1591.301	1582.85	1595.303	1575.598	1591.076	1579.344	1572.494	1565.68	1582.113	1578.028	1568.496	1586.811	1572.336	1580.124	1574.003	1580.157	1572.98	1570.429	1576.296	1570.3	1571.387	1564.218	1575.629	1583.483	1586.601	1574.482	1575.276	1583.835	1564.46	1605.21	1606.098	1585.184	1589.379	1593.892	1602.465	1602.833	1577.217	1597.396	1587.356	1591.64
XM_015317144.1	LOC107064449	1561.814	1565.902	1564.609	1551.604	1559.853	1553.617	1555.622	1554.476	1550.774	1546.145	1538.191	1562.904	1559.702	1538.051	1566.014	1565.984	1572.25	1542.78	1562.094	1548.463	1564.454	1537.67	1581.177	1577.392	1555.941	1553.055	1539.063	1571.207	1549.639	1556.262	1559.156	1559.238	1562.166	1541.845	1547.82	1563.953	1574.671	1561.301	1552.85	1565.303	1545.598	1561.076	1549.344	1542.494	1535.68	1552.113	1548.028	1538.496	1556.811	1542.336	1550.124	1544.003	1550.157	1542.98	1540.429	1546.296	1540.3	1541.387	1534.218	1545.629	1553.483	1556.601	1544.482	1545.276	1553.835	1534.46	1575.21	1576.098	1555.184	1559.379	1563.892	1572.465	1572.833	1547.217	1567.396	1557.356	1561.64
XM_015317147.1	LOC107064453	1745.814	1749.902	1748.609	1735.604	1743.853	1737.617	1739.622	1738.476	1734.774	1730.145	1722.191	1746.904	1743.702	1722.051	1750.014	1749.984	1756.25	1726.78	1746.094	1732.463	1748.454	1721.67	1765.177	1761.392	1739.941	1737.055	1723.063	1755.207	1733.639	1740.262	1743.156	1743.238	1746.166	1725.845	1731.82	1747.953	1758.671	1745.301	1736.85	1749.303	1729.598	1745.076	1733.344	1726.494	1719.68	1736.113	1732.028	1722.496	1740.811	1726.336	1734.124	1728.003	1734.157	1726.98	1724.429	1730.296	1724.3	1725.387	1718.218	1729.629	1737.483	1740.601	1728.482	1729.276	1737.835	1718.46	1759.21	1760.098	1739.184	1743.379	1747.892	1756.465	1756.833	1731.217	1751.396	1741.356	1745.64
XM_015317121.1	LOC107064436	3161.814	3165.902	3164.609	3151.604	3159.853	3153.617	3155.622	3154.476	3150.774	3146.145	3138.191	3162.904	3159.702	3138.051	3166.014	3165.984	3172.25	3142.78	3162.094	3148.463	3164.454	3137.67	3181.177	3177.392	3155.941	3153.055	3139.063	3171.207	3149.639	3156.262	3159.156	3159.238	3162.166	3141.845	3147.82	3163.953	3174.671	3161.301	3152.85	3165.303	3145.598	3161.076	3149.344	3142.494	3135.68	3152.113	3148.028	3138.496	3156.811	3142.336	3150.124	3144.003	3150.157	3142.98	3140.429	3146.296	3140.3	3141.387	3134.218	3145.629	3153.483	3156.601	3144.482	3145.276	3153.835	3134.46	3175.21	3176.098	3155.184	3159.379	3163.892	3172.465	3172.833	3147.217	3167.396	3157.356	3161.64
XM_015317122.1	LOC107064436	3048.814	3052.902	3051.609	3038.604	3046.853	3040.617	3042.622	3041.476	3037.774	3033.145	3025.191	3049.904	3046.702	3025.051	3053.014	3052.984	3059.25	3029.78	3049.094	3035.463	3051.454	3024.67	3068.177	3064.392	3042.941	3040.055	3026.063	3058.207	3036.639	3043.262	3046.156	3046.238	3049.166	3028.845	3034.82	3050.953	3061.671	3048.301	3039.85	3052.303	3032.598	3048.076	3036.344	3029.494	3022.68	3039.113	3035.028	3025.496	3043.811	3029.336	3037.124	3031.003	3037.157	3029.98	3027.429	3033.296	3027.3	3028.387	3021.218	3032.629	3040.483	3043.601	3031.482	3032.276	3040.835	3021.46	3062.21	3063.098	3042.184	3046.379	3050.892	3059.465	3059.833	3034.217	3054.396	3044.356	3048.64
XM_015317123.1	LOC107064436	2259.814	2263.902	2262.609	2249.604	2257.853	2251.617	2253.622	2252.476	2248.774	2244.145	2236.191	2260.904	2257.702	2236.051	2264.014	2263.984	2270.25	2240.78	2260.094	2246.463	2262.454	2235.67	2279.177	2275.392	2253.941	2251.055	2237.063	2269.207	2247.639	2254.262	2257.156	2257.238	2260.166	2239.845	2245.82	2261.953	2272.671	2259.301	2250.85	2263.303	2243.598	2259.076	2247.344	2240.494	2233.68	2250.113	2246.028	2236.496	2254.811	2240.336	2248.124	2242.003	2248.157	2240.98	2238.429	2244.296	2238.3	2239.387	2232.218	2243.629	2251.483	2254.601	2242.482	2243.276	2251.835	2232.46	2273.21	2274.098	2253.184	2257.379	2261.892	2270.465	2270.833	2245.217	2265.396	2255.356	2259.64
XM_015317124.1	LOC107064436	2803.814	2807.902	2806.609	2793.604	2801.853	2795.617	2797.622	2796.476	2792.774	2788.145	2780.191	2804.904	2801.702	2780.051	2808.014	2807.984	2814.25	2784.78	2804.094	2790.463	2806.454	2779.67	2823.177	2819.392	2797.941	2795.055	2781.063	2813.207	2791.639	2798.262	2801.156	2801.238	2804.166	2783.845	2789.82	2805.953	2816.671	2803.301	2794.85	2807.303	2787.598	2803.076	2791.344	2784.494	2777.68	2794.113	2790.028	2780.496	2798.811	2784.336	2792.124	2786.003	2792.157	2784.98	2782.429	2788.296	2782.3	2783.387	2776.218	2787.629	2795.483	2798.601	2786.482	2787.276	2795.835	2776.46	2817.21	2818.098	2797.184	2801.379	2805.892	2814.465	2814.833	2789.217	2809.396	2799.356	2803.64
XM_015317035.1	LOC107064387	701.873	705.96	704.659	691.67	699.907	693.711	695.747	694.553	690.827	686.216	678.304	703.112	700.026	678.118	706.383	706.041	712.527	682.852	702.157	688.515	704.516	677.764	721.256	717.448	696.01	693.123	679.141	711.262	689.688	696.333	699.227	699.316	702.265	681.917	687.904	704.003	714.758	701.355	692.906	705.408	685.686	701.176	689.435	682.566	675.814	692.204	688.071	678.545	696.859	682.399	690.188	684.151	690.217	683.061	680.559	686.378	680.457	681.755	674.415	685.839	693.594	697.229	684.641	685.342	693.918	674.633	715.263	716.118	695.25	699.418	703.945	712.51	712.896	687.263	707.489	697.426	701.707
XM_015317036.1	LOC107064388	2154.814	2158.902	2157.609	2144.604	2152.853	2146.617	2148.622	2147.476	2143.774	2139.145	2131.191	2155.904	2152.702	2131.051	2159.014	2158.984	2165.25	2135.78	2155.094	2141.463	2157.454	2130.67	2174.177	2170.392	2148.941	2146.055	2132.063	2164.207	2142.639	2149.262	2152.156	2152.238	2155.166	2134.845	2140.82	2156.953	2167.671	2154.301	2145.85	2158.303	2138.598	2154.076	2142.344	2135.494	2128.68	2145.113	2141.028	2131.496	2149.811	2135.336	2143.124	2137.003	2143.157	2135.98	2133.429	2139.296	2133.3	2134.387	2127.218	2138.629	2146.483	2149.601	2137.482	2138.276	2146.835	2127.46	2168.21	2169.098	2148.184	2152.379	2156.892	2165.465	2165.833	2140.217	2160.396	2150.356	2154.64
XM_015317037.1	LOC107064389	1738.814	1742.902	1741.609	1728.604	1736.853	1730.617	1732.622	1731.476	1727.774	1723.145	1715.191	1739.904	1736.702	1715.051	1743.014	1742.984	1749.25	1719.78	1739.094	1725.463	1741.454	1714.67	1758.177	1754.392	1732.941	1730.055	1716.063	1748.207	1726.639	1733.262	1736.156	1736.238	1739.166	1718.845	1724.82	1740.953	1751.671	1738.301	1729.85	1742.303	1722.598	1738.076	1726.344	1719.494	1712.68	1729.113	1725.028	1715.496	1733.811	1719.336	1727.124	1721.003	1727.157	1719.98	1717.429	1723.296	1717.3	1718.387	1711.218	1722.629	1730.483	1733.601	1721.482	1722.276	1730.835	1711.46	1752.21	1753.098	1732.184	1736.379	1740.892	1749.465	1749.833	1724.217	1744.396	1734.356	1738.64
XM_015317126.1	LOC107064437	2872.814	2876.902	2875.609	2862.604	2870.853	2864.617	2866.622	2865.476	2861.774	2857.145	2849.191	2873.904	2870.702	2849.051	2877.014	2876.984	2883.25	2853.78	2873.094	2859.463	2875.454	2848.67	2892.177	2888.392	2866.941	2864.055	2850.063	2882.207	2860.639	2867.262	2870.156	2870.238	2873.166	2852.845	2858.82	2874.953	2885.671	2872.301	2863.85	2876.303	2856.598	2872.076	2860.344	2853.494	2846.68	2863.113	2859.028	2849.496	2867.811	2853.336	2861.124	2855.003	2861.157	2853.98	2851.429	2857.296	2851.3	2852.387	2845.218	2856.629	2864.483	2867.601	2855.482	2856.276	2864.835	2845.46	2886.21	2887.098	2866.184	2870.379	2874.892	2883.465	2883.833	2858.217	2878.396	2868.356	2872.64
XM_015317038.1	LOC107064391	1887.814	1891.902	1890.609	1877.604	1885.853	1879.617	1881.622	1880.476	1876.774	1872.145	1864.191	1888.904	1885.702	1864.051	1892.014	1891.984	1898.25	1868.78	1888.094	1874.463	1890.454	1863.67	1907.177	1903.392	1881.941	1879.055	1865.063	1897.207	1875.639	1882.262	1885.156	1885.238	1888.166	1867.845	1873.82	1889.953	1900.671	1887.301	1878.85	1891.303	1871.598	1887.076	1875.344	1868.494	1861.68	1878.113	1874.028	1864.496	1882.811	1868.336	1876.124	1870.003	1876.157	1868.98	1866.429	1872.296	1866.3	1867.387	1860.218	1871.629	1879.483	1882.601	1870.482	1871.276	1879.835	1860.46	1901.21	1902.098	1881.184	1885.379	1889.892	1898.465	1898.833	1873.217	1893.396	1883.356	1887.64
XM_015317131.1	LOC107064441	3554.814	3558.902	3557.609	3544.604	3552.853	3546.617	3548.622	3547.476	3543.774	3539.145	3531.191	3555.904	3552.702	3531.051	3559.014	3558.984	3565.25	3535.78	3555.094	3541.463	3557.454	3530.67	3574.177	3570.392	3548.941	3546.055	3532.063	3564.207	3542.639	3549.262	3552.156	3552.238	3555.166	3534.845	3540.82	3556.953	3567.671	3554.301	3545.85	3558.303	3538.598	3554.076	3542.344	3535.494	3528.68	3545.113	3541.028	3531.496	3549.811	3535.336	3543.124	3537.003	3543.157	3535.98	3533.429	3539.296	3533.3	3534.387	3527.218	3538.629	3546.483	3549.601	3537.482	3538.276	3546.835	3527.46	3568.21	3569.098	3548.184	3552.379	3556.892	3565.465	3565.833	3540.217	3560.396	3550.356	3554.64
XM_015317132.1	LOC107064441	3455.814	3459.902	3458.609	3445.604	3453.853	3447.617	3449.622	3448.476	3444.774	3440.145	3432.191	3456.904	3453.702	3432.051	3460.014	3459.984	3466.25	3436.78	3456.094	3442.463	3458.454	3431.67	3475.177	3471.392	3449.941	3447.055	3433.063	3465.207	3443.639	3450.262	3453.156	3453.238	3456.166	3435.845	3441.82	3457.953	3468.671	3455.301	3446.85	3459.303	3439.598	3455.076	3443.344	3436.494	3429.68	3446.113	3442.028	3432.496	3450.811	3436.336	3444.124	3438.003	3444.157	3436.98	3434.429	3440.296	3434.3	3435.387	3428.218	3439.629	3447.483	3450.601	3438.482	3439.276	3447.835	3428.46	3469.21	3470.098	3449.184	3453.379	3457.892	3466.465	3466.833	3441.217	3461.396	3451.356	3455.64
XM_015317136.1	LOC107064444	851.814	855.902	854.609	841.604	849.853	843.617	845.622	844.476	840.774	836.145	828.191	852.904	849.702	828.051	856.014	855.984	862.25	832.78	852.094	838.463	854.454	827.67	871.177	867.392	845.941	843.055	829.063	861.207	839.639	846.262	849.156	849.238	852.166	831.845	837.82	853.953	864.671	851.301	842.85	855.303	835.598	851.076	839.344	832.494	825.68	842.113	838.028	828.496	846.811	832.336	840.124	834.003	840.157	832.98	830.429	836.296	830.3	831.387	824.218	835.629	843.483	846.601	834.482	835.276	843.835	824.46	865.21	866.098	845.184	849.379	853.892	862.465	862.833	837.217	857.396	847.356	851.64
XM_015317138.1	LOC107064445	797.814	801.902	800.609	787.604	795.853	789.617	791.622	790.476	786.774	782.145	774.191	798.904	795.702	774.051	802.014	801.984	808.25	778.78	798.094	784.463	800.454	773.67	817.177	813.392	791.941	789.055	775.063	807.207	785.639	792.262	795.156	795.238	798.166	777.845	783.82	799.953	810.671	797.301	788.85	801.303	781.598	797.076	785.344	778.494	771.68	788.113	784.028	774.496	792.811	778.336	786.124	780.003	786.157	778.98	776.429	782.296	776.3	777.387	770.218	781.629	789.483	792.601	780.482	781.276	789.835	770.46	811.21	812.098	791.184	795.379	799.892	808.465	808.833	783.217	803.396	793.356	797.64
XM_015317139.1	LOC107064446	1436.814	1440.902	1439.609	1426.604	1434.853	1428.617	1430.622	1429.476	1425.774	1421.145	1413.191	1437.904	1434.702	1413.051	1441.014	1440.984	1447.25	1417.78	1437.094	1423.463	1439.454	1412.67	1456.177	1452.392	1430.941	1428.055	1414.063	1446.207	1424.639	1431.262	1434.156	1434.238	1437.166	1416.845	1422.82	1438.953	1449.671	1436.301	1427.85	1440.303	1420.598	1436.076	1424.344	1417.494	1410.68	1427.113	1423.028	1413.496	1431.811	1417.336	1425.124	1419.003	1425.157	1417.98	1415.429	1421.296	1415.3	1416.387	1409.218	1420.629	1428.483	1431.601	1419.482	1420.276	1428.835	1409.46	1450.21	1451.098	1430.184	1434.379	1438.892	1447.465	1447.833	1422.217	1442.396	1432.356	1436.64
XM_015317068.1	LOC107064405	1709.814	1713.902	1712.609	1699.604	1707.853	1701.617	1703.622	1702.476	1698.774	1694.145	1686.191	1710.904	1707.702	1686.051	1714.014	1713.984	1720.25	1690.78	1710.094	1696.463	1712.454	1685.67	1729.177	1725.392	1703.941	1701.055	1687.063	1719.207	1697.639	1704.262	1707.156	1707.238	1710.166	1689.845	1695.82	1711.953	1722.671	1709.301	1700.85	1713.303	1693.598	1709.076	1697.344	1690.494	1683.68	1700.113	1696.028	1686.496	1704.811	1690.336	1698.124	1692.003	1698.157	1690.98	1688.429	1694.296	1688.3	1689.387	1682.218	1693.629	1701.483	1704.601	1692.482	1693.276	1701.835	1682.46	1723.21	1724.098	1703.184	1707.379	1711.892	1720.465	1720.833	1695.217	1715.396	1705.356	1709.64
XM_015317078.1	LOC107064413	295.557	299.679	298.866	286.583	294.169	288.009	290.039	289.649	285.753	281.122	273.724	296.806	294.936	274.378	300.498	299.473	306.005	278.05	296.491	282.922	299.031	273.16	314.409	310.841	291.703	287.553	274.774	304.313	284.871	291.125	293.269	293.201	296.01	276.643	282.579	297.381	307.627	294.77	287.529	298.72	280.641	295.183	284.134	277.694	271.959	287.373	283.261	274.21	290.961	278.419	285.463	279.409	285.154	279.352	276.724	281.88	276.187	277.599	271.567	281.331	288.026	292.243	280.182	281.417	289.23	270.32	308.641	309.238	289.689	293.93	297.723	306.084	306.185	282.108	300.861	292.046	295.753
XM_015317058.1	LOC107064401	5654.814	5658.902	5657.609	5644.604	5652.853	5646.617	5648.622	5647.476	5643.774	5639.145	5631.191	5655.904	5652.702	5631.051	5659.014	5658.984	5665.25	5635.78	5655.094	5641.463	5657.454	5630.67	5674.177	5670.392	5648.941	5646.055	5632.063	5664.207	5642.639	5649.262	5652.156	5652.238	5655.166	5634.845	5640.82	5656.953	5667.671	5654.301	5645.85	5658.303	5638.598	5654.076	5642.344	5635.494	5628.68	5645.113	5641.028	5631.496	5649.811	5635.336	5643.124	5637.003	5643.157	5635.98	5633.429	5639.296	5633.3	5634.387	5627.218	5638.629	5646.483	5649.601	5637.482	5638.276	5646.835	5627.46	5668.21	5669.098	5648.184	5652.379	5656.892	5665.465	5665.833	5640.217	5660.396	5650.356	5654.64
XM_015317053.1	LOC107064401	5643.814	5647.902	5646.609	5633.604	5641.853	5635.617	5637.622	5636.476	5632.774	5628.145	5620.191	5644.904	5641.702	5620.051	5648.014	5647.984	5654.25	5624.78	5644.094	5630.463	5646.454	5619.67	5663.177	5659.392	5637.941	5635.055	5621.063	5653.207	5631.639	5638.262	5641.156	5641.238	5644.166	5623.845	5629.82	5645.953	5656.671	5643.301	5634.85	5647.303	5627.598	5643.076	5631.344	5624.494	5617.68	5634.113	5630.028	5620.496	5638.811	5624.336	5632.124	5626.003	5632.157	5624.98	5622.429	5628.296	5622.3	5623.387	5616.218	5627.629	5635.483	5638.601	5626.482	5627.276	5635.835	5616.46	5657.21	5658.098	5637.184	5641.379	5645.892	5654.465	5654.833	5629.217	5649.396	5639.356	5643.64
XM_015317056.1	LOC107064401	5628.814	5632.902	5631.609	5618.604	5626.853	5620.617	5622.622	5621.476	5617.774	5613.145	5605.191	5629.904	5626.702	5605.051	5633.014	5632.984	5639.25	5609.78	5629.094	5615.463	5631.454	5604.67	5648.177	5644.392	5622.941	5620.055	5606.063	5638.207	5616.639	5623.262	5626.156	5626.238	5629.166	5608.845	5614.82	5630.953	5641.671	5628.301	5619.85	5632.303	5612.598	5628.076	5616.344	5609.494	5602.68	5619.113	5615.028	5605.496	5623.811	5609.336	5617.124	5611.003	5617.157	5609.98	5607.429	5613.296	5607.3	5608.387	5601.218	5612.629	5620.483	5623.601	5611.482	5612.276	5620.835	5601.46	5642.21	5643.098	5622.184	5626.379	5630.892	5639.465	5639.833	5614.217	5634.396	5624.356	5628.64
XM_015317055.1	LOC107064401	5634.814	5638.902	5637.609	5624.604	5632.853	5626.617	5628.622	5627.476	5623.774	5619.145	5611.191	5635.904	5632.702	5611.051	5639.014	5638.984	5645.25	5615.78	5635.094	5621.463	5637.454	5610.67	5654.177	5650.392	5628.941	5626.055	5612.063	5644.207	5622.639	5629.262	5632.156	5632.238	5635.166	5614.845	5620.82	5636.953	5647.671	5634.301	5625.85	5638.303	5618.598	5634.076	5622.344	5615.494	5608.68	5625.113	5621.028	5611.496	5629.811	5615.336	5623.124	5617.003	5623.157	5615.98	5613.429	5619.296	5613.3	5614.387	5607.218	5618.629	5626.483	5629.601	5617.482	5618.276	5626.835	5607.46	5648.21	5649.098	5628.184	5632.379	5636.892	5645.465	5645.833	5620.217	5640.396	5630.356	5634.64
XM_015317054.1	LOC107064401	5634.814	5638.902	5637.609	5624.604	5632.853	5626.617	5628.622	5627.476	5623.774	5619.145	5611.191	5635.904	5632.702	5611.051	5639.014	5638.984	5645.25	5615.78	5635.094	5621.463	5637.454	5610.67	5654.177	5650.392	5628.941	5626.055	5612.063	5644.207	5622.639	5629.262	5632.156	5632.238	5635.166	5614.845	5620.82	5636.953	5647.671	5634.301	5625.85	5638.303	5618.598	5634.076	5622.344	5615.494	5608.68	5625.113	5621.028	5611.496	5629.811	5615.336	5623.124	5617.003	5623.157	5615.98	5613.429	5619.296	5613.3	5614.387	5607.218	5618.629	5626.483	5629.601	5617.482	5618.276	5626.835	5607.46	5648.21	5649.098	5628.184	5632.379	5636.892	5645.465	5645.833	5620.217	5640.396	5630.356	5634.64
XM_015317069.1	LOC107064406	1794.814	1798.902	1797.609	1784.604	1792.853	1786.617	1788.622	1787.476	1783.774	1779.145	1771.191	1795.904	1792.702	1771.051	1799.014	1798.984	1805.25	1775.78	1795.094	1781.463	1797.454	1770.67	1814.177	1810.392	1788.941	1786.055	1772.063	1804.207	1782.639	1789.262	1792.156	1792.238	1795.166	1774.845	1780.82	1796.953	1807.671	1794.301	1785.85	1798.303	1778.598	1794.076	1782.344	1775.494	1768.68	1785.113	1781.028	1771.496	1789.811	1775.336	1783.124	1777.003	1783.157	1775.98	1773.429	1779.296	1773.3	1774.387	1767.218	1778.629	1786.483	1789.601	1777.482	1778.276	1786.835	1767.46	1808.21	1809.098	1788.184	1792.379	1796.892	1805.465	1805.833	1780.217	1800.396	1790.356	1794.64
XM_015317048.1	LOC107064400	5897.814	5901.902	5900.609	5887.604	5895.853	5889.617	5891.622	5890.476	5886.774	5882.145	5874.191	5898.904	5895.702	5874.051	5902.014	5901.984	5908.25	5878.78	5898.094	5884.463	5900.454	5873.67	5917.177	5913.392	5891.941	5889.055	5875.063	5907.207	5885.639	5892.262	5895.156	5895.238	5898.166	5877.845	5883.82	5899.953	5910.671	5897.301	5888.85	5901.303	5881.598	5897.076	5885.344	5878.494	5871.68	5888.113	5884.028	5874.496	5892.811	5878.336	5886.124	5880.003	5886.157	5878.98	5876.429	5882.296	5876.3	5877.387	5870.218	5881.629	5889.483	5892.601	5880.482	5881.276	5889.835	5870.46	5911.21	5912.098	5891.184	5895.379	5899.892	5908.465	5908.833	5883.217	5903.396	5893.356	5897.64
