tx	gene_id	Pd103	Pd105	Pd106	Pd11	Pd110	Pd112	Pd115	Pd119	Pd12	Pd120	Pd122	Pd123	Pd128	Pd13	Pd130	Pd134	Pd137	Pd14	Pd142	Pd143	Pd149	Pd15	Pd150	Pd152	Pd16	Pd17	Pd19	Pd2	Pd20	Pd21	Pd22	Pd23	Pd24	Pd25	Pd26	Pd27	Pd28	Pd29	Pd3	Pd30	Pd31	Pd32	Pd33	Pd34	Pd35	Pd36	Pd37	Pd38	Pd40	Pd43	Pd45	Pd46	Pd49	Pd5	Pd51	Pd52	Pd55	Pd56	Pd57	Pd58	Pd6	Pd63	Pd66	Pd69	Pd7	Pd72	Pd75	Pd77	Pd8	Pd80	Pd84	Pd86	Pd87	Pd9	Pd93	Pd95	Pd98
XM_015316689.1	LOC107064254	11.791539	24.15066	22.126811	17.485085	7.974945	6.864675	6.879744	9.97795	35.05378	10.901315	6.371644	2.642562	4.254312	15.898394	5.07131	11.857652	1.762416	16.413879	8.641479	17.234426	12.019121	15.753766	17.242294	7.072828	14.874192	14.016779	14.026418	31.704786	19.079359	12.40241	20.072699	15.941461	10.25841	17.734106	30.808621	23.052578	28.342164	20.536667	16.416849	28.021961	32.462774	12.748676	18.411918	28.374141	13.304056	14.048964	15.500807	15.005173	9.648284	10.457061	15.903902	14.002068	16.070337	12.542701	7.325387	5.182222	21.136306	2.70947	3.429006	5.05852	10.505454	4.23496	7.428102	20.470812	9.308056	16.072836	29.209367	33.20885	11.663042	18.00459	20.890347	14.213191	7.167314	24.324735	4.065879	8.897321	8.978667
XM_015316688.1	LOC107064253	978.758064	1308.021077	1550.328217	1055.214344	4614.965387	3705.760875	3421.666039	3667.759379	1746.825181	3352.23261	2816.168412	2427.876661	1505.723481	1198.536138	1489.602839	1158.290089	911.836355	3070.253272	1160.812454	1769.970444	3666.03125	3644.2318	3109.661251	3206.597335	3506.139605	2943.050943	2925.895772	3138.402424	3161.358685	1759.270837	2075.561854	2062.549146	1990.08964	1008.427407	1818.842821	2707.592282	2827.386592	3668.475464	3852.517722	3050.302058	3374.754363	2323.250224	3327.272943	2536.962635	937.569313	2183.164742	1259.978086	1281.097759	3824.393587	4641.585755	3964.415565	3405.313384	3424.675919	3946.402717	2818.597528	2772.213538	2418.678675	1989.341314	1833.824809	2198.374668	2502.320788	1088.561383	882.281331	1826.098883	2950.765168	1308.43151	4344.292494	3137.11454	3299.046074	3713.719561	2647.075286	2240.300937	2598.525637	1783.380056	1419.009913	1371.592995	1137.085777
XM_015316691.1	LOC107064255	0.298132	0.775068	0	0	1.146186	0	0	0.30497	0	0.267031	0.265617	0	0	0.365368	0	0.37248	0	1.117201	1.258744	0.863661	0	1.101501	3.4464	0	0	1.058089	0.857912	0.253708	0.250727	0	0	0.833089	0.254157	0.717812	0	0.225534	0	0.231795	0.567485	2.220041	0	0	0	0.449708	0	0.332121	1.823977	0.765394	0	0.272573	0.271476	0	0.204753	0	0	0.32382	0.283609	0	0	0	0	2.616173	0	0	0.848919	0	0.587424	0.544833	1.328265	0	0.177095	0.791303	0.328437	0.303156	0	0.774471	0
XM_015316692.1	LOC107064255	10.095497	11.658087	10.98004	6.710497	13.423803	9.59258	16.552762	14.454168	11.728716	10.577318	10.429552	4.619977	3.868755	8.662177	4.286872	9.148019	4.246877	16.523798	7.9695	9.275002	11.8226	14.120725	18.193291	6.163875	13.669556	12.388877	7.998451	3.070575	9.701617	4.721349	8.55798	7.763188	6.505845	8.287143	11.318699	3.112196	2.834096	8.399358	10.848292	4.742637	10.924704	9.855137	6.711773	3.028444	4.990794	4.557682	4.979825	6.956709	9.063181	13.077375	5.883804	5.825006	7.294316	5.90698	4.994548	5.570413	3.890216	3.035125	3.001997	4.552423	5.771787	0	3.114416	9.304098	3.687776	7.736447	8.669446	4.917501	5.480332	10.659971	2.92286	8.960765	11.895619	7.776415	6.826848	3.364853	7.253644
XM_015316693.1	LOC107064256	65.972238	101.028143	100.293285	65.400246	50.240957	55.84244	60.239382	52.230739	105.323743	55.072304	44.286677	52.664104	37.269261	55.534663	32.043463	88.197609	44.752806	49.031024	49.801822	103.64803	54.549355	51.831399	59.914269	33.741069	49.38537	53.410905	45.372777	47.193655	56.830391	30.090777	49.843208	48.648921	35.544103	50.890831	75.777396	30.813049	37.479143	36.780354	44.730817	34.704695	58.250104	31.506242	41.333482	35.672435	38.961879	36.240393	51.195216	58.539139	64.908169	70.78673	55.29989	57.141109	57.46463	43.782417	44.383528	50.00927	47.301212	34.741967	38.265015	41.940464	49.686301	26.806237	62.570815	88.279302	47.854134	85.099281	68.594931	45.52606	44.005605	55.978128	29.819915	39.545802	51.246571	98.723329	29.450729	31.396072	46.776064
XM_015316694.1	LOC107064257	14.365926	23.734104	21.091336	11.383885	4.688411	3.745005	6.451006	4.405712	18.776646	4.768693	6.095914	4.23599	4.034095	7.960708	4.864291	22.113329	4.238062	4.560259	7.416801	24.970881	6.354364	5.327157	2.600678	3.159924	4.830622	4.13083	3.824976	0.125774	5.760921	3.812697	3.707042	5.59154	5.049496	6.71739	13.154365	2.14675	1.455405	2.937414	3.256335	2.38608	5.604225	2.352097	2.68437	3.87915	8.466182	3.969276	4.893216	8.397453	4.350359	6.632789	2.269882	2.913906	2.97336	3.920858	4.353373	2.793354	2.065467	3.696271	1.259369	2.455026	5.063732	3.837182	5.857491	20.570627	3.599482	23.973705	3.71119	2.404497	4.306936	3.807849	1.075593	2.392278	4.944199	17.476265	6.34587	6.055108	10.664804
XM_015316696.1	LOC107064257	8.533913	14.208197	17.053132	9.149123	4.07543	5.059341	2.547722	4.365347	17.412011	4.003349	5.44828	1.954155	3.706214	4.335003	2.895094	11.328297	3.912337	3.778599	6.329974	16.182909	2.834682	5.319958	2.446404	2.605866	3.548739	2.998787	4.652575	1.82595	6.01111	4.380735	4.250231	7.540003	5.856951	3.991174	12.967118	1.280096	1.215462	3.136858	2.253195	1.525909	5.553434	1.879685	2.276247	3.294042	6.354844	3.497066	3.916962	8.457487	3.502794	3.065758	2.537722	2.646474	1.63836	2.742639	3.309505	1.978075	2.273054	1.144135	1.162665	2.487009	4.64927	3.775537	1.748967	13.07199	1.911036	17.155847	2.865039	1.327388	3.075976	2.987023	1.087606	1.643972	3.80368	11.666299	4.761257	4.88652	6.365664
XM_015316698.1	LOC107064259	364.069985	1025.578933	1110.789611	444.981095	129.220118	95.190562	90.946641	157.002431	1132.541896	169.127845	99.933105	74.019037	68.81235	434.524051	63.127017	629.044483	97.822379	138.757288	481.672961	1079.289525	191.997729	172.327952	131.989652	101.945395	202.307651	207.840433	186.016589	178.638848	187.865829	101.490388	129.067239	170.267554	96.904299	371.575103	714.45059	137.160218	129.411538	108.012218	147.095699	114.437994	143.568913	75.046655	124.689442	99.616733	134.889029	92.979829	460.198126	579.292252	153.156299	176.52671	141.747803	153.024526	129.399384	130.246763	124.766445	115.036963	104.388841	52.636289	54.393338	67.594778	134.306318	66.428743	200.723748	852.28366	113.188425	984.149523	238.090476	283.467235	94.818606	170.381462	145.770179	95.904799	87.622617	832.26143	109.019521	95.411253	174.211083
XM_015316699.1	LOC107064259	1.624745	5.06444	6.793528	2.721861	0.703781	0.997048	0.762566	0.408331	5.467323	0.669628	0.801122	0.698628	0	2.743367	0.397487	2.815808	0.336417	1.250927	1.643147	6.160124	1.1116	0.55254	0.58471	0.685245	1.416872	1.256455	0.203147	0.570248	1.188595	0.796506	0.222997	0.86916	0.110969	0.953488	2.660075	1.138604	0.103418	1.248901	0.648258	0.528787	0.490401	0.458799	0.533887	0.65441	0.774003	0.480989	1.333253	1.998831	1.22191	1.429196	0.479033	0.49278	0.211161	0.080406	0.505012	0.593948	0.311666	0	0.263766	0.592957	0.671299	0.612879	0.68226	4.055606	0.494197	4.540344	0.968167	1.125179	0.546148	1.00498	0.468685	0.212314	0.103996	6.040973	0.120112	0.254412	0.598006
XM_015316697.1	LOC107064258	291.709583	782.26899	992.678923	410.776254	208.235397	153.787405	167.221857	225.77695	883.10753	239.688177	171.558232	101.507281	86.23171	336.496873	81.411639	449.359998	121.372357	237.559281	334.096444	866.831632	242.400188	241.316392	223.643602	187.040267	226.890701	260.21685	206.357339	302.392364	230.462788	105.970737	187.046887	204.539736	152.832269	289.526854	538.631266	238.809403	231.172187	194.697808	264.983817	190.351408	250.15847	140.277319	170.906347	133.963404	124.024365	116.144137	378.333087	469.952225	224.494579	269.99516	150.528928	194.290428	176.811667	189.28116	164.856201	154.619657	136.522842	102.251797	79.765328	120.088569	161.584689	110.033412	208.514407	711.010188	153.645737	913.069267	367.635634	275.8426	146.53441	210.406486	161.291106	121.898132	144.939081	632.767732	121.818157	123.83951	188.846763
XM_015316700.1	LOC107064260	123.697404	171.358915	147.708374	116.271523	80.12881	58.873615	81.788908	101.886986	103.623518	86.835264	100.095792	39.760828	41.126571	65.728146	30.723702	172.635662	41.102102	60.157355	96.984812	165.240216	76.32728	70.25349	41.862669	43.947157	79.537898	68.09844	91.17375	21.877757	90.521574	61.122925	59.705101	71.736407	60.196989	82.828236	130.702378	33.304796	16.551555	45.746732	65.14687	36.572129	84.365038	50.741461	75.54848	52.813817	67.402504	79.332368	76.83114	82.346917	43.042241	72.889763	60.165927	53.390167	46.699631	81.479595	54.305929	58.055193	44.598037	43.572756	32.652146	62.727287	73.98084	44.591831	63.642148	123.574522	70.389004	111.663321	45.802114	31.717196	70.586609	70.476736	24.892458	47.509803	70.789666	130.785535	53.632901	55.482876	76.043485
XM_015317011.1	LOC107064366	20.263491	26.689484	20.700169	16.855972	8.142429	8.469585	10.163471	13.509395	22.515704	14.091763	11.327482	5.319527	5.77719	8.398479	5.83848	27.721482	7.110909	16.785685	9.333299	22.30797	13.957472	10.442499	10.392021	5.821816	9.456999	9.730068	9.543431	4.30419	9.385085	8.221728	11.498926	18.115044	8.316769	7.346424	21.216978	4.380371	2.771758	5.357158	7.904524	4.822923	13.067875	5.036869	6.67511	6.249685	10.960137	7.313938	8.371994	11.680537	8.955355	15.082392	6.326996	7.495805	5.511366	9.497267	6.04789	7.604935	3.990031	4.972717	3.193668	7.373271	10.060461	6.577915	8.791592	18.322081	8.667881	23.513034	12.069229	4.902447	10.747566	12.526325	1.932355	5.637851	12.972722	27.714716	8.430389	9.85248	15.884782
XM_015317012.1	LOC107064367	0	0	0.463366	0	2.752385	1.477148	3.083821	0.777558	0	1.491271	0.487489	0.820809	0.389022	6.869537	1.012373	0	0.440409	0.270028	0.901775	0	1.255143	1.009704	3.723506	3.374746	0.540214	0.243676	0	0.849445	2.324901	0.280769	1.189398	3.227546	0	4.025555	5.448492	1.671332	2.270175	1.759577	1.988291	5.285928	0.268156	3.955968	1.499188	1.291274	0.36921	0.486242	0.95216	0.921145	0.251016	1.370115	0.216362	1.15294	0.22201	1.204885	0.491393	0	0.894557	0.388983	0.516495	0	0.679684	0	0	0	1.046897	0.554915	1.403639	0.680262	0.329711	0.631935	0.730663	0.673038	0	0	0.910716	0.921358	0.32491
XM_015317020.1	LOC107064373	9.337568	17.610953	17.147783	10.120763	8.272069	5.059668	7.184166	11.204848	15.220208	11.309739	8.103067	2.405348	2.208158	6.554538	2.71821	11.602602	3.386727	12.138575	6.366223	14.012959	11.886993	8.210678	22.015135	4.034193	8.942103	10.301786	9.709327	5.766617	10.346011	3.564371	6.305256	8.870388	5.474668	5.501378	10.998533	3.769039	3.622413	4.105098	7.9862	3.833226	11.610496	4.678282	5.722571	3.627101	5.123129	4.270097	6.009781	8.155893	9.18409	10.862741	4.727543	5.708685	6.012173	5.63858	4.031184	4.974268	4.673941	2.757809	1.495085	4.315415	7.516648	3.470538	3.566454	13.087481	5.664446	16.207608	8.171376	4.116728	5.419687	10.137799	3.133159	7.595412	6.308983	15.479242	3.295174	3.970999	6.219025
XM_015317021.1	LOC107064374	17.695931	569.95352	100.990115	56426.199743	564.272105	1940.374152	375.249301	331.809142	39.953887	172.409726	6103.683483	42381.410126	322.211423	6.714447	337.22655	3.813175	94.00635	4648.792791	4.116813	29.367581	1753.856352	2540.403244	2699.486142	57.116873	3074.005099	6200.078369	6023.587409	7281.854073	1807.879178	402.758731	332.718645	160.934485	874.075995	9.065361	5.62789	13244.070521	3820.590653	353.842301	8523.780604	274.988784	69.012528	278.085646	6231.451202	285.763384	88.427643	438.158115	0.910032	3.671221	495.987332	110.527829	8500.019402	9342.595336	10852.375345	2019.878477	4142.781249	8940.13349	7539.367484	723.269226	1200.699898	1334.705921	1737.876914	695.123719	73.933868	3.918566	2047.351057	133.208362	1124.78266	3215.025447	664.255818	3765.223283	608.638966	10985.099129	81.528989	128.095725	223.653879	346.185985	94.525513
XM_015317033.1	LOC107064384	11.498098	982.603002	264.515792	50045.424922	43.890277	719.499227	45.909936	156.20485	166.808687	111.090768	1818.455909	33454.998115	58.015914	1.783339	74.57156	1.984029	41.34296	1973.586593	4.482607	97.068339	2057.393958	898.556719	606.930956	16.600343	2849.393498	3920.252488	6570.670015	4763.104127	1869.823148	82.034135	17.548841	74.592358	136.487434	14.200997	37.092623	6923.688874	1196.520814	38.10862	6116.144562	34.984982	27.154171	25.133708	4121.651747	60.639795	46.57748	293.522065	0.983779	6.095992	561.075834	78.146174	6613.428018	8359.923975	7343.981106	452.387984	4498.63671	10409.616574	7010.085689	421.81513	795.306167	757.444752	1107.665766	457.477682	83.820093	23.295444	1709.840927	377.960083	235.363132	1644.110519	335.71396	2306.648519	206.143355	4868.364366	4.094556	106.424551	44.845044	71.132727	33.125956
XM_015316651.1	LOC107064226	0.470379	3.695679	0.668027	3106.444987	1.204369	1.214159	0.156651	0.995577	0.618615	0.942618	1.479343	11185.841544	0.347515	0.516603	0.064166	0.120375	0.693317	2.697629	2.733516	3.635284	5.691696	1.887619	7.914836	0.15746	11.309009	11.766522	121.756626	93.741039	4.64181	0.040896	0.036908	0.084529	0.124467	9.298961	0.080723	992.191008	70.665729	0.17639	63.780605	0.832714	0.22459	2.015107	2066.295279	0.162048	0.098762	0.557829	0.134803	0.21399	1.031029	4.057618	2349.428889	2836.022473	1272.854479	0.442412	74.957316	282.410692	25.13514	1.168615	1.233483	0.99438	1.421117	0.642282	0.05571	0.163265	1.293042	1.90707	4.601962	392.56012	15.493554	20.665684	0.569764	2321.165957	0.462234	6.837144	0.132454	0.585877	1.195145
XM_015317032.1	LOC107064383	12.980506	21.018641	17.82738	14.747928	21.9427	8.202073	9.616746	15.539952	23.982559	11.40012	7.788982	2.46313	6.08964	17.483348	6.707026	20.344691	7.573341	16.80039	12.167432	19.386941	14.991494	14.513065	18.488316	13.556048	10.825702	12.773253	12.482916	15.81039	15.076894	9.662939	11.568483	10.055544	7.950889	11.137233	12.225278	11.46466	15.213545	21.32503	15.345375	21.666551	15.176217	15.914386	8.375092	7.540741	4.735719	8.257783	11.608828	12.231734	11.01456	10.854982	5.280667	6.71281	7.434701	8.588193	5.305314	5.50496	5.669046	3.20683	2.819754	4.83719	4.855547	8.174799	7.06156	18.069645	6.645371	12.609766	18.364017	12.542493	5.8996	13.359907	6.9223	10.480864	12.92456	26.088838	6.616615	7.745881	7.736022
XM_015316989.1	LOC107064356	3.209971	8.485408	8.552332	7.819234	1.275438	2.816402	2.583731	2.780289	13.098333	2.301872	1.515772	1.070017	0.629996	5.978657	0.741556	5.289713	0.161537	5.917247	8.346643	10.80647	3.627047	3.487014	6.778936	2.491716	4.363932	5.044715	2.935766	4.223362	3.325009	1.741053	1.670396	3.529419	1.530838	7.367181	11.50194	3.303154	1.913894	2.427494	3.699846	2.005155	2.548927	0.683989	2.91058	0.784048	2.731758	0.985924	6.078024	6.866413	5.930372	7.918363	1.831588	1.594987	3.523497	2.048201	2.022214	1.232742	1.16952	0.525819	0	1.136695	0.7606	0.806399	0.931287	15.919112	1.489766	7.233185	5.363164	1.139812	1.873127	2.611872	1.080513	2.372985	3.476325	6.808111	1.585956	1.088933	1.546339
XR_001475475.1	LOC107064356	16.168919	22.9022	23.388835	16.879044	23.936286	21.537836	26.048536	19.497041	20.176414	17.061303	19.226446	15.192858	10.090322	15.727149	9.744425	19.942937	9.097368	21.340002	11.283007	26.333519	23.40104	15.72243	21.721594	9.480035	18.179929	15.839508	13.386065	7.974883	16.15719	8.099639	10.057069	11.580169	11.06464	13.452631	25.550097	7.499289	5.251099	8.117678	15.354163	12.349965	13.311738	13.408546	14.192731	6.766648	8.886147	8.267991	12.346855	15.124239	17.73772	21.154347	13.987595	15.066187	13.249506	11.698498	13.063739	10.595131	7.984975	7.14343	6.219249	7.035855	11.144948	6.932135	9.193519	23.273435	8.386759	18.78389	16.893448	6.987373	9.485185	13.793265	3.895061	13.437708	15.625256	16.46699	10.40918	9.761974	15.830822
XR_001475476.1	LOC107064356	2.716016	4.834869	3.194091	4.47502	2.562204	2.840906	3.755616	1.036034	6.693908	0.980044	2.039648	1.944405	0.445178	6.584715	0.575409	2.552761	0.772427	7.422741	6.483356	4.158762	3.346671	5.198106	15.912475	1.927828	4.998453	4.576984	1.370661	0.938867	1.528628	0.625532	2.325896	1.355639	1.006653	2.290408	4.435364	0.820911	0.124124	4.593799	1.193243	0.552764	2.817579	5.564577	3.869969	0.485807	1.457633	0.618375	1.448811	4.255748	4.5417	3.916988	1.071799	0.840122	4.007046	0.317512	0.746608	1.477013	0.721633	0.113074	0.088738	1.299799	1.12827	0.363194	0.665233	5.557156	1.296699	1.975196	3.277063	0.066531	1.703753	2.21481	0.073125	2.935384	2.41766	5.505119	2.907396	0.716455	1.782181
XM_015316666.1	LOC107064243	8.393612	17.096093	18.378871	7.377773	10.192109	9.310764	11.376522	13.041484	19.625925	11.582349	6.385615	2.569244	3.256343	13.096679	4.01392	13.123976	4.569678	16.85568	5.179127	14.634348	14.529153	16.45518	17.461624	10.957002	8.962762	14.295186	11.00972	20.665289	16.74491	7.959506	9.226961	13.394322	7.119778	10.547716	13.783204	13.181994	17.252986	12.17158	13.098155	25.016806	9.184914	13.256777	6.837394	8.128399	5.627454	5.823992	8.112114	8.999761	10.553193	12.782504	6.419383	6.398157	7.650502	6.758582	4.830845	6.537873	6.995707	4.047091	1.534807	6.45416	7.942912	3.022378	3.508788	11.343423	8.648776	13.091381	35.14829	22.537657	6.307697	18.13121	9.380474	8.515147	5.029253	19.322716	4.290098	4.138609	5.530048
XM_015316975.1	LOC107064347	26.426849	35.392797	38.691513	17.466307	31.066449	20.753973	27.151423	24.460111	33.19199	23.149817	28.641308	21.197126	16.749827	19.017261	21.303974	26.904356	16.712508	28.591168	17.672855	31.991262	27.966228	17.620622	54.234824	14.161785	25.852389	26.395564	19.564906	19.108007	20.080064	10.44624	15.937098	19.620309	16.535879	15.130847	28.799003	14.047669	22.317237	16.478343	22.635247	15.47537	31.552695	21.530606	14.320828	10.679575	18.075441	12.56885	14.901493	20.761636	22.212069	32.846922	14.008713	14.711551	21.429123	13.795526	12.809688	13.361821	13.781811	13.252169	8.24362	14.017208	22.581681	16.463514	12.279886	39.646891	14.049525	33.936493	17.389913	8.989411	13.525542	19.634612	11.907622	19.101187	28.338002	25.820954	15.648615	13.558604	20.022556
XM_015316652.1	LOC107064228	31.917941	40.69097	38.827038	32.763336	27.291836	14.303118	16.546309	27.490522	46.940356	20.324424	18.205727	6.944392	11.528194	33.636949	10.156143	38.512651	10.157132	39.030297	27.540432	45.219961	28.601211	30.622332	53.75219	20.810831	26.142499	32.797898	20.173774	30.405748	19.878597	19.766533	27.141558	23.309993	18.926475	25.616721	31.592782	19.940248	20.273676	27.571473	36.326456	27.286723	22.459985	22.932928	15.924363	13.579332	13.019978	13.340557	23.765812	28.331109	16.665501	17.383599	12.138894	10.955092	16.371262	19.453404	10.170448	11.053567	10.647509	7.834938	5.368676	11.819226	15.925034	10.591747	13.297923	40.163232	16.16996	30.680863	37.353697	23.356067	24.674696	24.340264	13.982314	20.413465	26.190802	48.266574	18.556082	15.833558	22.961389
XM_015316994.1	LOC107064358	127.612942	127.765461	145.612274	123.064776	151.010927	151.514036	166.118102	146.528799	197.066899	184.389394	173.660396	91.636803	124.758804	109.718178	101.763478	133.310155	91.472144	122.053642	115.386898	271.659956	192.477298	165.132171	64.356427	149.530471	210.354357	194.923886	171.929042	96.524419	210.323611	172.362706	198.098628	114.201423	159.976152	107.710522	238.171695	104.113658	94.337107	144.845887	101.949846	115.504794	155.997757	113.651688	104.30484	165.85769	154.401119	178.379296	119.427604	157.362325	204.196916	202.679216	145.656646	160.113268	99.951548	146.449025	214.385933	151.653412	210.545584	130.831755	130.027788	154.662749	191.921053	122.674629	111.019537	239.077468	179.468373	164.137459	118.634247	207.505976	177.298928	164.188136	199.399702	124.834006	169.75211	138.96531	145.356379	149.173542	165.23719
XM_015316995.1	LOC107064359	196.391036	226.679816	220.114656	160.988424	154.727769	131.347985	132.204216	164.858229	218.874455	176.51187	118.575502	55.764744	84.879187	121.766297	83.649987	240.888926	88.98458	192.511492	109.08742	222.077913	157.47415	196.648898	226.425295	158.529787	162.414189	171.950158	178.407967	280.653268	218.607459	151.686752	190.384644	178.765621	143.859107	105.660553	174.548452	154.55577	261.942477	170.975498	154.667524	221.149715	154.101501	129.084464	180.080531	173.919832	123.997565	145.877344	121.474136	123.667802	212.051819	158.630472	152.496318	155.998484	179.796639	137.225558	141.523222	135.729111	238.362935	89.021584	87.07671	112.070042	149.269449	110.647197	158.451117	194.689187	135.336518	235.021383	318.405858	364.998424	144.172403	196.202815	289.420198	143.578249	108.31386	330.427771	102.289429	98.959576	137.069956
XM_015317017.1	LOC107064369	30.305944	30.281151	32.102046	22.482592	20.900915	18.500625	20.976326	19.737606	32.24125	20.072468	24.913179	13.900692	11.853527	15.111607	12.825535	33.643702	11.382189	18.311955	20.583253	38.549823	21.514585	20.959702	12.099594	10.508278	20.858093	18.844404	18.054017	3.196958	23.022986	16.672117	18.492821	18.969884	17.972141	17.791554	29.731995	4.972303	3.077115	8.850424	11.893863	6.446545	23.34904	9.478408	13.262457	12.953548	22.212287	15.921863	14.908837	22.680066	17.227141	21.743607	10.976061	12.246265	8.709823	16.869893	13.979803	11.38801	6.938678	9.861431	5.894141	12.127604	20.236744	11.411093	10.704485	30.15041	15.010054	27.945472	11.452004	5.545357	16.612058	13.880947	4.000179	11.038277	24.527706	22.679817	18.079518	17.258098	26.103147
XM_015316723.1	LOC107064273	76.098687	101.380768	102.738977	55.636753	62.019067	66.651512	79.470793	55.91007	111.164271	53.714309	65.267144	35.919924	27.129717	62.697809	28.824982	78.740199	30.261288	104.210724	60.098782	101.290779	91.862673	46.630562	119.211215	23.664968	79.806846	79.053754	53.162826	9.122744	52.38911	29.96094	57.656597	53.401832	61.239954	43.593925	100.147463	6.623954	9.956582	14.644357	35.823051	14.433847	87.189439	45.82432	62.462325	31.687436	41.709172	39.3261	59.61017	72.324296	66.563094	85.377411	37.898256	50.096038	57.37454	35.720049	41.767812	34.294796	22.440478	19.015628	15.146591	31.452796	36.523864	23.748597	31.435836	123.259251	36.670771	105.187932	15.749638	9.707885	35.661629	34.664381	8.144173	62.017598	89.55485	63.712627	34.691004	28.094099	49.385228
